,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name,genus,is_tropical
4620,4621,,Diospyros clusiifolia,Ebenaceae,1.0,MG,,Diospyros,
4621,4622,,Diospyros conifera,Ebenaceae,1.0,MG,,Diospyros,
4622,4623,,Diospyros coursiana,Ebenaceae,1.0,MG,,Diospyros,
4623,4624,,Diospyros cupulifera,Ebenaceae,1.0,MG,,Diospyros,
4624,4625,,Diospyros danguyana,Ebenaceae,1.0,MG,,Diospyros,
4625,4626,,Diospyros decaryana,Ebenaceae,1.0,MG,hazominty;matrambody,Diospyros,
4626,4627,,Diospyros dicorypheoides,Ebenaceae,1.0,MG,,Diospyros,
4627,4628,,Diospyros dycorypheoides,Ebenaceae,1.0,MG,,Diospyros,
4628,4629,,Diospyros ebenifera,Ebenaceae,1.0,MG,,Diospyros,
4629,4630,,Diospyros enervis,Ebenaceae,1.0,MG,,Diospyros,
4630,4631,,Diospyros erinacea,Ebenaceae,1.0,MG,,Diospyros,
4631,4632,,Diospyros erythrosperma,Ebenaceae,1.0,MG,,Diospyros,
4632,4633,,Diospyros ferrea,Ebenaceae,1.0,"AO,AU,BJ,KH,CM,CF,CI,FJ,GH,GN,GW,IN,ID,JP,LA,MG,MY,ML,MM,NG,PG,PH,SN,SL,SG,LK,TH,ZW",,Diospyros,
4633,4634,,Diospyros filipes,Ebenaceae,1.0,MG,,Diospyros,
4634,4635,,Diospyros fuscovelutina,Ebenaceae,1.0,MG,,Diospyros,
4635,4636,,Diospyros geayana,Ebenaceae,1.0,MG,,Diospyros,
4636,4637,,Diospyros gneissicola,Ebenaceae,1.0,MG,,Diospyros,
4637,4638,,Diospyros greveana,Ebenaceae,1.0,MG,,Diospyros,
4638,4639,,Diospyros haplostylis,Ebenaceae,1.0,MG,,Diospyros,
4639,4640,,Diospyros hazomainty,Ebenaceae,1.0,MG,,Diospyros,
4640,4641,,Diospyros heterosepala,Ebenaceae,1.0,MG,,Diospyros,
4641,4642,,Diospyros humbertiana,Ebenaceae,1.0,MG,,Diospyros,
4642,4643,,Diospyros humbertii,Ebenaceae,1.0,MG,,Diospyros,
4643,4644,,Diospyros implexicalyx,Ebenaceae,1.0,MG,,Diospyros,
4644,4645,,Diospyros ketsensis,Ebenaceae,1.0,MG,,Diospyros,
4645,4646,,Diospyros lamiana,Ebenaceae,1.0,MG,,Diospyros,
4646,4647,,Diospyros lanceolata,Ebenaceae,1.0,MG,,Diospyros,
4647,4648,,Diospyros latispathulata,Ebenaceae,1.0,MG,,Diospyros,
4648,4649,,Diospyros lokohensis,Ebenaceae,1.0,MG,,Diospyros,
4649,4650,,Diospyros louveli,Ebenaceae,1.0,MG,,Diospyros,
4650,4651,,Diospyros madagascariensis,Ebenaceae,1.0,MG,,Diospyros,
4651,4652,,Diospyros madecassa,Ebenaceae,1.0,MG,,Diospyros,
4652,4653,,Diospyros magnifolia,Ebenaceae,1.0,MG,,Diospyros,
4653,4654,,Diospyros manampetsae,Ebenaceae,1.0,MG,,Diospyros,
4654,4655,,Diospyros mangabensis,Ebenaceae,1.0,MG,,Diospyros,
4655,4656,,Diospyros mangorensis,Ebenaceae,1.0,MG,,Diospyros,
4656,4657,,Diospyros mapingo,Ebenaceae,1.0,MG,,Diospyros,
4657,4658,,Diospyros masoalensis,Ebenaceae,1.0,MG,,Diospyros,
4658,4659,,Diospyros mcphersonii,Ebenaceae,1.0,MG,,Diospyros,
4659,4660,,Diospyros meeusiana,Ebenaceae,1.0,MG,,Diospyros,
4660,4661,,Diospyros megasepala,Ebenaceae,1.0,MG,,Diospyros,
4661,4662,,Diospyros microrhombus,Ebenaceae,1.0,MG,,Diospyros,
4662,4663,,Diospyros minutiloba,Ebenaceae,1.0,MG,,Diospyros,
4663,4664,,Diospyros montigena,Ebenaceae,1.0,MG,,Diospyros,
4664,4665,,Diospyros myriophylla,Ebenaceae,1.0,MG,,Diospyros,
4665,4666,,Diospyros myrtifolia,Ebenaceae,1.0,MG,,Diospyros,
4666,4667,,Diospyros myrtilloides,Ebenaceae,1.0,MG,,Diospyros,
4667,4668,,Diospyros natalensis,Ebenaceae,1.0,"CD,KE,MG,MW,MZ,ZA,SZ,UG,TZ,ZM,ZW",,Diospyros,
4668,4669,,Diospyros nidiformis,Ebenaceae,1.0,MG,,Diospyros,
4669,4670,,Diospyros obducta,Ebenaceae,1.0,MG,,Diospyros,
4670,4671,,Diospyros occlusa,Ebenaceae,1.0,MG,,Diospyros,
4671,4672,,Diospyros olacinoides,Ebenaceae,1.0,MG,,Diospyros,
4672,4673,,Diospyros parifolia,Ebenaceae,1.0,MG,,Diospyros,
4673,4674,,Diospyros parvifolia,Ebenaceae,1.0,MG,,Diospyros,
4674,4675,,Diospyros perglauca,Ebenaceae,1.0,MG,,Diospyros,
4675,4676,,Diospyros perreticulata,Ebenaceae,1.0,MG,,Diospyros,
4676,4677,,Diospyros pervilleana,Ebenaceae,1.0,MG,,Diospyros,
4677,4678,,Diospyros pervillei,Ebenaceae,1.0,MG,,Diospyros,
4678,4679,,Diospyros platycalyx,Ebenaceae,1.0,MG,,Diospyros,
4679,4680,,Diospyros pruinosa,Ebenaceae,1.0,MG,,Diospyros,
4680,4681,,Diospyros quercina,Ebenaceae,1.0,MG,,Diospyros,
4681,4682,,Diospyros sakalavarum,Ebenaceae,1.0,MG,,Diospyros,
4682,4683,,Diospyros sclerophylla,Ebenaceae,1.0,MG,,Diospyros,
4683,4684,,Diospyros sphaerosepala,Ebenaceae,1.0,MG,,Diospyros,
4684,4685,,Diospyros squamosa,Ebenaceae,1.0,MG,,Diospyros,
4685,4686,,Diospyros stenocarpa,Ebenaceae,1.0,MG,,Diospyros,
4686,4687,,Diospyros subacuta,Ebenaceae,1.0,MG,,Diospyros,
4687,4688,,Diospyros subenervis,Ebenaceae,1.0,MG,,Diospyros,
4688,4689,,Diospyros subfalciformis,Ebenaceae,1.0,MG,,Diospyros,
4689,4690,,Diospyros subsessilifolia,Ebenaceae,1.0,MG,,Diospyros,
4690,4691,,Diospyros subtrinervis,Ebenaceae,1.0,MG,,Diospyros,
4691,4692,,Diospyros tampinensis,Ebenaceae,1.0,MG,,Diospyros,
4692,4693,,Diospyros tetraceros,Ebenaceae,1.0,MG,,Diospyros,
4693,4694,,Diospyros tetrapoda,Ebenaceae,1.0,MG,,Diospyros,
4694,4695,,Diospyros thouarsii,Ebenaceae,1.0,MG,,Diospyros,
4695,4696,,Diospyros tropophylla,Ebenaceae,1.0,MG,,Diospyros,
4696,4697,,Diospyros urschii,Ebenaceae,1.0,MG,,Diospyros,
4697,4698,,Diospyros velutipes,Ebenaceae,1.0,MG,,Diospyros,
4698,4699,,Diospyros vescoi,Ebenaceae,1.0,MG,,Diospyros,
4699,4700,,Euphorbia abdelkuri,Euphorbiaceae,1.0,YE,,Euphorbia,
4700,4701,,Euphorbia abyssinica,Euphorbiaceae,1.0,"ET,KE,SO,S1,ZW",,Euphorbia,
4701,4702,,Euphorbia acervata,Euphorbiaceae,1.0,ZW,,Euphorbia,
4702,4703,,Euphorbia actinoclada,Euphorbiaceae,1.0,"ET,KE,SO",,Euphorbia,
4703,4704,,Euphorbia aculeata,Euphorbiaceae,1.0,YE,,Euphorbia,
4704,4705,,Euphorbia adenochila,Euphorbiaceae,1.0,SO,,Euphorbia,
4705,4706,,Euphorbia adjurana,Euphorbiaceae,1.0,"ET,KE",,Euphorbia,
4706,4707,,Euphorbia aequoris,Euphorbiaceae,1.0,ZA,,Euphorbia,
4707,4708,,Euphorbia aeruginosa,Euphorbiaceae,1.0,ZA,,Euphorbia,
4708,4709,,Euphorbia aggregata,Euphorbiaceae,1.0,ZA,,Euphorbia,
4709,4710,,Euphorbia alata,Euphorbiaceae,1.0,JM,,Euphorbia,
4710,4711,,Euphorbia albertensis,Euphorbiaceae,1.0,ZA,,Euphorbia,
4711,4712,,Euphorbia albipollinifera,Euphorbiaceae,1.0,ZA,,Euphorbia,
4712,4713,,Euphorbia alcicornis,Euphorbiaceae,1.0,MG,tsiankoditra,Euphorbia,
4713,4714,,Euphorbia alfredii,Euphorbiaceae,1.0,MG,,Euphorbia,
4714,4715,,Euphorbia amarifontana,Euphorbiaceae,1.0,ZA,,Euphorbia,
4715,4716,,Euphorbia ambarivatoensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4716,4717,,Euphorbia ambohipotsiensis,Euphorbiaceae,1.0,,,Euphorbia,
4717,4718,,Euphorbia ambovombensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4718,4719,,Euphorbia ambroseae,Euphorbiaceae,1.0,"MW,MZ",,Euphorbia,
4719,4720,,Euphorbia amicorum,Euphorbiaceae,1.0,DJ,,Euphorbia,
4720,4721,,Euphorbia ammak,Euphorbiaceae,1.0,"SA,YE",,Euphorbia,
4721,4722,,Euphorbia ampliphylla,Euphorbiaceae,1.0,"ET,KE,MW,UG,TZ,ZM",,Euphorbia,
4722,4723,,Euphorbia analalavensis,Euphorbiaceae,1.0,MG,famata,Euphorbia,
4723,4724,,Euphorbia analavelonensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4724,4725,,Euphorbia andrefandrovana,Euphorbiaceae,1.0,,,Euphorbia,
4725,4726,,Euphorbia angrae,Euphorbiaceae,0.0,,,Euphorbia,
4726,4727,,Euphorbia angularis,Euphorbiaceae,1.0,MZ,,Euphorbia,
4727,4728,,Euphorbia angustiflora,Euphorbiaceae,1.0,TZ,,Euphorbia,
4728,4729,,Euphorbia ankarensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4729,4730,,Euphorbia ankazobensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4730,4731,,Euphorbia annamarieae,Euphorbiaceae,1.0,MG,,Euphorbia,
4731,4732,,Euphorbia anoplia,Euphorbiaceae,1.0,ZA,,Euphorbia,
4732,4733,,Euphorbia antiquorum,Euphorbiaceae,1.0,"IN,MM,PK,LK,TH",,Euphorbia,
4733,4734,,Euphorbia antisyphilitica,Euphorbiaceae,1.0,"MX,US",,Euphorbia,
4734,4735,,Euphorbia antso,Euphorbiaceae,0.0,MG,antso,Euphorbia,
4735,4736,,Euphorbia aphylla,Euphorbiaceae,1.0,ES,,Euphorbia,
4736,4737,,Euphorbia appariciana,Euphorbiaceae,1.0,BR,,Euphorbia,
4737,4738,,Euphorbia applanata,Euphorbiaceae,1.0,YE,,Euphorbia,
4738,4739,,Euphorbia arahaka,Euphorbiaceae,0.0,MG,arahaka,Euphorbia,
4739,4740,,Euphorbia arbuscula,Euphorbiaceae,1.0,YE,,Euphorbia,
4740,4741,,Euphorbia arceuthobioides,Euphorbiaceae,1.0,ZA,,Euphorbia,
4741,4742,,Euphorbia arida,Euphorbiaceae,1.0,ZA,,Euphorbia,
4742,4743,,Euphorbia aspericaulis,Euphorbiaceae,1.0,ZA,,Euphorbia,
4743,4744,,Euphorbia asthenacantha,Euphorbiaceae,1.0,TZ,,Euphorbia,
4744,4745,,Euphorbia astrophora,Euphorbiaceae,1.0,ZA,,Euphorbia,
4745,4746,,Euphorbia atoto,Euphorbiaceae,1.0,"KH,ID,MY,MM,PH,SG,LK,TH",,Euphorbia,
4746,4747,,Euphorbia atrispina,Euphorbiaceae,1.0,ZA,,Euphorbia,
4747,4748,,Euphorbia atrocarmesina,Euphorbiaceae,1.0,AO,,Euphorbia,
4748,4749,,Euphorbia atroflora,Euphorbiaceae,1.0,KE,,Euphorbia,
4749,4750,,Euphorbia atropurpurea,Euphorbiaceae,1.0,ES,,Euphorbia,
4750,4751,,Euphorbia atrox,Euphorbiaceae,1.0,SO,,Euphorbia,
4751,4752,,Euphorbia attastoma,Euphorbiaceae,1.0,BR,,Euphorbia,
4752,4753,,Euphorbia aureoviridiflora,Euphorbiaceae,1.0,MG,,Euphorbia,
4753,4754,,Euphorbia avasmontana,Euphorbiaceae,1.0,"NA,ZA",,Euphorbia,
4754,4755,,Euphorbia awashensis,Euphorbiaceae,1.0,ET,,Euphorbia,
4755,4756,,Euphorbia baga,Euphorbiaceae,1.0,"BJ,BF,CI,GH,NG",,Euphorbia,
4756,4757,,Euphorbia baioensis,Euphorbiaceae,1.0,KE,,Euphorbia,
4757,4758,,Euphorbia baleensis,Euphorbiaceae,1.0,ET,,Euphorbia,
4758,4759,,Euphorbia baliola,Euphorbiaceae,1.0,,,Euphorbia,
4759,4760,,Euphorbia ballyana,Euphorbiaceae,1.0,KE,,Euphorbia,
4760,4761,,Euphorbia ballyi,Euphorbiaceae,1.0,SO,,Euphorbia,
4761,4762,,Euphorbia balsamifera,Euphorbiaceae,1.0,"BJ,BF,GH,ML,MR,NE,NG,SA,SN,SO,ES,SD,S1,TG,YE",,Euphorbia,
4762,4763,,Euphorbia banae,Euphorbiaceae,1.0,MG,,Euphorbia,
4763,4764,,Euphorbia baradii,Euphorbiaceae,1.0,SO,,Euphorbia,
4764,4765,,Euphorbia barbicollis,Euphorbiaceae,1.0,SO,,Euphorbia,
4765,4766,,Euphorbia bariensis,Euphorbiaceae,1.0,SO,,Euphorbia,
4766,4767,,Euphorbia barnardii,Euphorbiaceae,1.0,ZA,,Euphorbia,
4767,4768,,Euphorbia barnhartii,Euphorbiaceae,1.0,"IN,TH",,Euphorbia,
4768,4769,,Euphorbia bayeri,Euphorbiaceae,1.0,ZA,,Euphorbia,
4769,4770,,Euphorbia baylissii,Euphorbiaceae,1.0,MZ,,Euphorbia,
4770,4771,,Euphorbia beharensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4771,4772,,Euphorbia beillei,Euphorbiaceae,1.0,TD,,Euphorbia,
4772,4773,,Euphorbia bemarahaensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4773,4774,,Euphorbia bergeri,Euphorbiaceae,1.0,,,Euphorbia,
4774,4775,,Euphorbia bergii,Euphorbiaceae,1.0,ZA,,Euphorbia,
4775,4776,,Euphorbia berorohae,Euphorbiaceae,1.0,MG,,Euphorbia,
4776,4777,,Euphorbia berotica,Euphorbiaceae,1.0,"AO,NA",,Euphorbia,
4777,4778,,Euphorbia berthelotii,Euphorbiaceae,1.0,ES,,Euphorbia,
4778,4779,,Euphorbia biaculeata,Euphorbiaceae,1.0,MG,,Euphorbia,
4779,4780,,Euphorbia biharamulensis,Euphorbiaceae,1.0,TZ,,Euphorbia,
4780,4781,,Euphorbia bitataensis,Euphorbiaceae,1.0,ET,,Euphorbia,
4781,4782,,Euphorbia boinensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4782,4783,,Euphorbia boissieri,Euphorbiaceae,1.0,MG,,Euphorbia,
4783,4784,,Euphorbia boiteaui,Euphorbiaceae,1.0,MG,,Euphorbia,
4784,4785,,Euphorbia bolusii,Euphorbiaceae,1.0,ZA,,Euphorbia,
4785,4786,,Euphorbia bongolavensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4786,4787,,Euphorbia boranensis,Euphorbiaceae,1.0,"ET,KE",,Euphorbia,
4787,4788,,Euphorbia bosseri,Euphorbiaceae,1.0,MG,,Euphorbia,
4788,4789,,Euphorbia bothae,Euphorbiaceae,1.0,ZA,,Euphorbia,
4789,4790,,Euphorbia bottae,Euphorbiaceae,1.0,"OM,SA,YE",,Euphorbia,
4790,4791,,Euphorbia bougheyi,Euphorbiaceae,1.0,"MZ,YE",,Euphorbia,
4791,4792,,Euphorbia bourgaeana,Euphorbiaceae,1.0,ES,,Euphorbia,
4792,4793,,Euphorbia brachiata,Euphorbiaceae,1.0,ZA,,Euphorbia,
4793,4794,,Euphorbia brachyphylla,Euphorbiaceae,1.0,MG,,Euphorbia,
4794,4795,,Euphorbia brakdamensis,Euphorbiaceae,1.0,ZA,,Euphorbia,
4795,4796,,Euphorbia brassii,Euphorbiaceae,1.0,PG,,Euphorbia,
4796,4797,,Euphorbia braunsii,Euphorbiaceae,1.0,ZA,,Euphorbia,
4797,4798,,Euphorbia bravoana,Euphorbiaceae,1.0,ES,,Euphorbia,
4798,4799,,Euphorbia breviarticulata,Euphorbiaceae,1.0,"ET,KE,SO,TZ",,Euphorbia,
4799,4800,,Euphorbia brevirama,Euphorbiaceae,1.0,ZA,,Euphorbia,
4800,4801,,Euphorbia brevis,Euphorbiaceae,1.0,AO,,Euphorbia,
4801,4802,,Euphorbia brevitorta,Euphorbiaceae,1.0,KE,,Euphorbia,
4802,4803,,Euphorbia broussonetii,Euphorbiaceae,1.0,ES,,Euphorbia,
4803,4804,,Euphorbia brunellii,Euphorbiaceae,1.0,"ET,KE,SD,S1,UG",,Euphorbia,
4804,4805,,Euphorbia bruynsii,Euphorbiaceae,1.0,ZA,,Euphorbia,
4805,4806,,Euphorbia bubalina,Euphorbiaceae,1.0,ZA,,Euphorbia,
4806,4807,,Euphorbia bulbispina,Euphorbiaceae,1.0,MG,,Euphorbia,
4807,4808,,Euphorbia bupleurifolia,Euphorbiaceae,1.0,ZA,,Euphorbia,
4808,4809,,Euphorbia burgeri,Euphorbiaceae,1.0,ET,,Euphorbia,
4809,4810,,Euphorbia burmannii,Euphorbiaceae,1.0,ZA,,Euphorbia,
4810,4811,,Euphorbia buruana,Euphorbiaceae,1.0,"KE,TZ",,Euphorbia,
4811,4812,,Euphorbia bussei,Euphorbiaceae,1.0,"KE,TZ",,Euphorbia,
4812,4813,,Euphorbia bwambensis,Euphorbiaceae,1.0,"CD,UG",,Euphorbia,
4813,4814,,Euphorbia cactus,Euphorbiaceae,1.0,"SA,S1,YE",,Euphorbia,
4814,4815,,Euphorbia caducifolia,Euphorbiaceae,1.0,"IN,PK",,Euphorbia,
4815,4816,,Euphorbia caerulans,Euphorbiaceae,1.0,AO,,Euphorbia,
4816,4817,,Euphorbia caerulescens,Euphorbiaceae,1.0,ZA,,Euphorbia,
4817,4818,,Euphorbia calamiformis,Euphorbiaceae,1.0,"ET,KE,SO,UG",,Euphorbia,
4818,4819,,Euphorbia californica,Euphorbiaceae,1.0,"MX,US",,Euphorbia,
4819,4820,,Euphorbia caloderma,Euphorbiaceae,1.0,TZ,,Euphorbia,
4820,4821,,Euphorbia cameronii,Euphorbiaceae,1.0,"DJ,SO",,Euphorbia,
4821,4822,,Euphorbia canariensis,Euphorbiaceae,0.0,ES,cardón,Euphorbia,
4822,4823,,Euphorbia candelabrum,Euphorbiaceae,1.0,"KE,SO,UG,TZ",,Euphorbia,
4823,4824,,Euphorbia cannellii,Euphorbiaceae,1.0,AO,,Euphorbia,
4824,4825,,Euphorbia capmanambatoensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4825,4826,,Euphorbia capsaintemariensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4826,4827,,Euphorbia capuronii,Euphorbiaceae,1.0,MG,,Euphorbia,
4827,4828,,Euphorbia caput-aureum,Euphorbiaceae,1.0,MG,,Euphorbia,
4828,4829,,Euphorbia caput-medusae,Euphorbiaceae,1.0,ZA,,Euphorbia,
4829,4830,,Euphorbia carteriana,Euphorbiaceae,1.0,SO,,Euphorbia,
4830,4831,,Euphorbia carunculifera,Euphorbiaceae,1.0,AO,,Euphorbia,
4831,4832,,Euphorbia cassythoides,Euphorbiaceae,1.0,"BS,CU,JM",,Euphorbia,
4832,4833,,Euphorbia castillonii,Euphorbiaceae,1.0,MG,,Euphorbia,
4833,4834,,Euphorbia cataractarum,Euphorbiaceae,1.0,"TZ,ZM",,Euphorbia,
4834,4835,,Euphorbia caterviflora,Euphorbiaceae,1.0,ZA,,Euphorbia,
4835,4836,,Euphorbia cattimandoo,Euphorbiaceae,1.0,IN,,Euphorbia,
4836,4837,,Euphorbia cedrorum,Euphorbiaceae,1.0,,,Euphorbia,
4837,4838,,Euphorbia celata,Euphorbiaceae,1.0,ZA,,Euphorbia,
4838,4839,,Euphorbia cereiformis,Euphorbiaceae,1.0,ZA,,Euphorbia,
4839,4840,,Euphorbia charleswilsoniana,Euphorbiaceae,1.0,ET,,Euphorbia,
4840,4841,,Euphorbia chersina,Euphorbiaceae,1.0,"NA,ZA",,Euphorbia,
4841,4842,,Euphorbia cibdela,Euphorbiaceae,1.0,"NA,ZA",,Euphorbia,
4842,4843,,Euphorbia clandestina,Euphorbiaceae,1.0,ZA,,Euphorbia,
4843,4844,,Euphorbia classenii,Euphorbiaceae,1.0,KE,,Euphorbia,
4844,4845,,Euphorbia clava,Euphorbiaceae,1.0,ZA,,Euphorbia,
4845,4846,,Euphorbia clavarioides,Euphorbiaceae,1.0,"LS,ZA",,Euphorbia,
4846,4847,,Euphorbia clavigera,Euphorbiaceae,1.0,"MZ,ZA,SZ",,Euphorbia,
4847,4848,,Euphorbia clivicola,Euphorbiaceae,1.0,ZA,,Euphorbia,
4848,4849,,Euphorbia colliculina,Euphorbiaceae,1.0,ZA,,Euphorbia,
4849,4850,,Euphorbia colubrina,Euphorbiaceae,1.0,"ET,KE",,Euphorbia,
4850,4851,,Euphorbia columnaris,Euphorbiaceae,1.0,SO,,Euphorbia,
4851,4852,,Euphorbia comosa,Euphorbiaceae,1.0,BR,,Euphorbia,
4852,4853,,Euphorbia complexa,Euphorbiaceae,1.0,ZA,,Euphorbia,
4853,4854,,Euphorbia confinalis,Euphorbiaceae,1.0,"MZ,ZA,ZW",,Euphorbia,
4854,4855,,Euphorbia confluens,Euphorbiaceae,1.0,ZA,,Euphorbia,
4855,4856,,Euphorbia congestiflora,Euphorbiaceae,1.0,AO,,Euphorbia,
4856,4857,,Euphorbia consobrina,Euphorbiaceae,1.0,"DJ,ET,SA,SO,S1,YE",,Euphorbia,
4857,4858,,Euphorbia conspicua,Euphorbiaceae,1.0,AO,,Euphorbia,
4858,4859,,Euphorbia contorta,Euphorbiaceae,1.0,MZ,,Euphorbia,
4859,4860,,Euphorbia cooperi,Euphorbiaceae,1.0,"MW,MZ,ZA,TZ,ZM,ZW",,Euphorbia,
4860,4861,,Euphorbia copiapina,Euphorbiaceae,1.0,CL,,Euphorbia,
4861,4862,,Euphorbia corniculata,Euphorbiaceae,1.0,MZ,,Euphorbia,
4862,4863,,Euphorbia corymbosa,Euphorbiaceae,1.0,ZA,,Euphorbia,
4863,4864,,Euphorbia crassipes,Euphorbiaceae,1.0,ZA,,Euphorbia,
4864,4865,,Euphorbia cremersii,Euphorbiaceae,1.0,MG,,Euphorbia,
4865,4866,,Euphorbia crispa,Euphorbiaceae,1.0,ZA,,Euphorbia,
4866,4867,,Euphorbia croizatii,Euphorbiaceae,1.0,MG,,Euphorbia,
4867,4868,,Euphorbia cryptocaulis,Euphorbiaceae,1.0,ET,,Euphorbia,
4868,4869,,Euphorbia cryptospinosa,Euphorbiaceae,1.0,"ET,KE,SO",,Euphorbia,
4869,4870,,Euphorbia cucumerina,Euphorbiaceae,1.0,ZA,,Euphorbia,
4870,4871,,Euphorbia cumulata,Euphorbiaceae,1.0,ZA,,Euphorbia,
4871,4872,,Euphorbia cuneata,Euphorbiaceae,1.0,"DJ,ET,KE,SA,SO,S1,UG,TZ,YE",,Euphorbia,
4872,4873,,Euphorbia cuneneana,Euphorbiaceae,1.0,AO,,Euphorbia,
4873,4874,,Euphorbia cuprispina,Euphorbiaceae,1.0,KE,,Euphorbia,
4874,4875,,Euphorbia curocana,Euphorbiaceae,1.0,AO,,Euphorbia,
4875,4876,,Euphorbia curvirama,Euphorbiaceae,1.0,ZA,,Euphorbia,
4876,4877,,Euphorbia cussonioides,Euphorbiaceae,1.0,KE,mulembwa;githuri;mramba,Euphorbia,
4877,4878,,Euphorbia cylindrica,Euphorbiaceae,1.0,ZA,,Euphorbia,
4878,4879,,Euphorbia cylindrifolia,Euphorbiaceae,1.0,MG,,Euphorbia,
4879,4880,,Euphorbia dalettiensis,Euphorbiaceae,1.0,ET,,Euphorbia,
4880,4881,,Euphorbia damarana,Euphorbiaceae,1.0,,,Euphorbia,
4881,4882,,Euphorbia darbandensis,Euphorbiaceae,1.0,"CM,CF",,Euphorbia,
4882,4883,,Euphorbia dasyacantha,Euphorbiaceae,1.0,SO,,Euphorbia,
4883,4884,,Euphorbia dauana,Euphorbiaceae,1.0,KE,,Euphorbia,
4884,4885,,Euphorbia davyi,Euphorbiaceae,1.0,"BW,ZA",,Euphorbia,
4885,4886,,Euphorbia dawei,Euphorbiaceae,1.0,"BI,CD,RW,UG,TZ",,Euphorbia,
4886,4887,,Euphorbia debilispina,Euphorbiaceae,1.0,ZM,,Euphorbia,
4887,4888,,Euphorbia decaryi,Euphorbiaceae,1.0,MG,,Euphorbia,
4888,4889,,Euphorbia decepta,Euphorbiaceae,1.0,ZA,,Euphorbia,
4889,4890,,Euphorbia decidua,Euphorbiaceae,1.0,"CD,MW,TZ,ZM,ZW",,Euphorbia,
4890,4891,,Euphorbia decliviticola,Euphorbiaceae,1.0,MZ,,Euphorbia,
4891,4892,,Euphorbia decorsei,Euphorbiaceae,1.0,MG,,Euphorbia,
4892,4893,,Euphorbia dedzana,Euphorbiaceae,1.0,MW,,Euphorbia,
4893,4894,,Euphorbia deightonii,Euphorbiaceae,1.0,"GH,NG,SL",,Euphorbia,
4894,4895,,Euphorbia dekindtii,Euphorbiaceae,1.0,AO,,Euphorbia,
4895,4896,,Euphorbia delphinensis,Euphorbiaceae,1.0,MG,,Euphorbia,
4896,4897,,Euphorbia demissa,Euphorbiaceae,1.0,AO,,Euphorbia,
4897,4898,,Euphorbia dendroides,Euphorbiaceae,1.0,"AL,DZ,EG,FR,GR,IL,IT,LY,MT,MA,PT,ES,TN,TR",,Euphorbia,
4898,4899,,Euphorbia denisiana,Euphorbiaceae,1.0,MG,,Euphorbia,
4899,4900,,Euphorbia dentonii,Euphorbiaceae,1.0,,,Euphorbia,
4900,4901,,Euphorbia desmondii,Euphorbiaceae,1.0,"GH,NG",,Euphorbia,
4901,4902,,Euphorbia despoliata,Euphorbiaceae,1.0,PT,,Euphorbia,
4902,4903,,Euphorbia dhofarensis,Euphorbiaceae,1.0,"OM,YE",,Euphorbia,
4903,4904,,Euphorbia dichroa,Euphorbiaceae,0.0,UG,,Euphorbia,
4904,4905,,Euphorbia didiereoides,Euphorbiaceae,1.0,MG,,Euphorbia,
4905,4906,,Euphorbia discrepans,Euphorbiaceae,1.0,TZ,,Euphorbia,
4906,4907,,Euphorbia dispersa,Euphorbiaceae,1.0,AO,,Euphorbia,
4907,4908,,Euphorbia dissitispina,Euphorbiaceae,1.0,ZW,,Euphorbia,
4908,4909,,Euphorbia distinctissima,Euphorbiaceae,1.0,ZM,,Euphorbia,
4909,4910,,Euphorbia doinetiana,Euphorbiaceae,1.0,,,Euphorbia,
4910,4911,,Euphorbia dolichoceras,Euphorbiaceae,1.0,"MW,TZ,ZM",,Euphorbia,
4911,4912,,Euphorbia dregeana,Euphorbiaceae,1.0,"NA,ZA",,Euphorbia,
4912,4913,,Euphorbia dumeticola,Euphorbiaceae,1.0,TZ,,Euphorbia,
4913,4914,,Euphorbia duranii,Euphorbiaceae,1.0,MG,,Euphorbia,
4914,4915,,Euphorbia duseimata,Euphorbiaceae,1.0,"BW,LS,ZA",,Euphorbia,
4915,4916,,Euphorbia echinus,Euphorbiaceae,1.0,MA,,Euphorbia,
4916,4917,,Euphorbia ecklonii,Euphorbiaceae,1.0,ZA,,Euphorbia,
4917,4918,,Euphorbia eduardoi,Euphorbiaceae,1.0,"AO,NA",,Euphorbia,
4918,4919,,Euphorbia eilensis,Euphorbiaceae,1.0,SO,,Euphorbia,
4919,4920,,Euphorbia elegantissima,Euphorbiaceae,1.0,"KE,TZ",,Euphorbia,
4920,4921,,Euphorbia ellenbeckii,Euphorbiaceae,1.0,"ET,KE,SO",,Euphorbia,
4921,4922,,Euphorbia elliotii,Euphorbiaceae,1.0,MG,,Euphorbia,
4922,4923,,Euphorbia enopla,Euphorbiaceae,1.0,ZA,,Euphorbia,
4923,4924,,Euphorbia enormis,Euphorbiaceae,1.0,ZA,,Euphorbia,
